Pair ID,FRUS_ID,Cables_ID,FRUS Link,Cables Link,SUBJECT,OTHER,COSINE,VERIFIED MATCH,TF_IDF_SCORE,PAIR_IN_OLD_MATCHES,Notes,Initial
4070,frus1977-80v08d195,1978SECTO01009,history-lab.org/documents/frus1977-80v08d195,history-lab.org/documents/1978SECTO01009,,Yes,,Match,,No,,wp2224
4071,frus1969-76ve11p1d381,1976STATE009480,history-lab.org/documents/frus1969-76ve11p1d381,history-lab.org/documents/1976STATE009480,,Yes,,Match,,No,,wp2224
4072,frus1977-80v16d70,1977STATE188368,history-lab.org/documents/frus1977-80v16d70,history-lab.org/documents/1977STATE188368,,Yes,,Match,,No,,wp2224
4073,frus1969-76ve14p2d205,1976MOSCOW12672,history-lab.org/documents/frus1969-76ve14p2d205,history-lab.org/documents/1976MOSCOW12672,,Yes,,Match,,No,,wp2224
4074,frus1977-80v16d367,1979STATE305302,history-lab.org/documents/frus1977-80v16d367,history-lab.org/documents/1979STATE305302,,Yes,,Match,,No,,wp2224
4075,frus1969-76ve11p1d126,1974SANJO04342,history-lab.org/documents/frus1969-76ve11p1d126,history-lab.org/documents/1974SANJO04342,,Yes,,Match,,No,,wp2224
4076,frus1977-80v21d123,1978STATE248372,history-lab.org/documents/frus1977-80v21d123,history-lab.org/documents/1978STATE248372,,Yes,,Match,,No,,wp2224
4077,frus1977-80v13d93,1978TAIPEI02209,history-lab.org/documents/frus1977-80v13d93,history-lab.org/documents/1978TAIPEI02209,,Yes,,Match,,No,,wp2224
4078,frus1977-80v06d165,1978SECTO15012,history-lab.org/documents/frus1977-80v06d165,history-lab.org/documents/1978SECTO15012,,Yes,,Match,,No,,wp2224
4079,frus1977-80v30d152,1978PEKING03168,history-lab.org/documents/frus1977-80v30d152,history-lab.org/documents/1978PEKING03168,,Yes,,,,No,,wp2224
4080,frus1969-76ve11p1d228,1976STATE125446,history-lab.org/documents/frus1969-76ve11p1d228,history-lab.org/documents/1976STATE125446,,Yes,,,,No,,wp2224
4081,frus1969-76ve15p2d59,1974BONN09398,history-lab.org/documents/frus1969-76ve15p2d59,history-lab.org/documents/1974BONN09398,,Yes,,,,No,,wp2224
4082,frus1969-76ve14p2d16,1973USUNN03522,history-lab.org/documents/frus1969-76ve14p2d16,history-lab.org/documents/1973USUNN03522,,Yes,,,,No,,wp2224
4083,frus1977-80v08d42,1977STATE142358,history-lab.org/documents/frus1977-80v08d42,history-lab.org/documents/1977STATE142358,,Yes,,,,No,,wp2224
4084,frus1977-80v26d73,1977GENEVA07358,history-lab.org/documents/frus1977-80v26d73,history-lab.org/documents/1977GENEVA07358,,Yes,,,,No,,wp2224
4085,frus1977-80v16d199,1978STATE081723,history-lab.org/documents/frus1977-80v16d199,history-lab.org/documents/1978STATE081723,,Yes,,,,No,,wp2224
4086,frus1969-76ve11p1d235,1976GUATEM08298,history-lab.org/documents/frus1969-76ve11p1d235,history-lab.org/documents/1976GUATEM08298,,Yes,,,,No,,wp2224
4087,frus1977-80v26d162,1977STATE155109,history-lab.org/documents/frus1977-80v26d162,history-lab.org/documents/1977STATE155109,,Yes,,,,No,,wp2224
4088,frus1969-76ve11p1d258,1976STATE015304,history-lab.org/documents/frus1969-76ve11p1d258,history-lab.org/documents/1976STATE015304,,Yes,,,,No,,wp2224
4089,frus1969-76ve11p1d223,1976STATE052234,history-lab.org/documents/frus1969-76ve11p1d223,history-lab.org/documents/1976STATE052234,,Yes,,,,No,,wp2224
4090,frus1977-80v01d50,1977STATE153476,history-lab.org/documents/frus1977-80v01d50,history-lab.org/documents/1977STATE153476,,Yes,,,,No,,wp2224
4091,frus1969-76ve11p1d220,1976GUATEM00062,history-lab.org/documents/frus1969-76ve11p1d220,history-lab.org/documents/1976GUATEM00062,,Yes,,,,No,,wp2224
4092,frus1977-80v16d151,1977SECTO04004,history-lab.org/documents/frus1977-80v16d151,history-lab.org/documents/1977SECTO04004,,Yes,,,,No,,wp2224
4093,frus1969-76ve11p1d366,1974STATE090957,history-lab.org/documents/frus1969-76ve11p1d366,history-lab.org/documents/1974STATE090957,,Yes,,,,No,,wp2224
4094,frus1969-76ve03d228,1976STATE256207,history-lab.org/documents/frus1969-76ve03d228,history-lab.org/documents/1976STATE256207,,Yes,,,,No,,wp2224
4095,frus1977-80v08d169,1977SECTO12056,history-lab.org/documents/frus1977-80v08d169,history-lab.org/documents/1977SECTO12056,,Yes,,,,No,,wp2224
4096,frus1969-76ve14p2d119,1975MOSCOW02091,history-lab.org/documents/frus1969-76ve14p2d119,history-lab.org/documents/1975MOSCOW02091,,Yes,,,,No,,wp2224
4097,frus1977-80v29d205,1979STATE019883,history-lab.org/documents/frus1977-80v29d205,history-lab.org/documents/1979STATE019883,,Yes,,,,No,,wp2224
4098,frus1977-80v26d223,1978GENEVA15493,history-lab.org/documents/frus1977-80v26d223,history-lab.org/documents/1978GENEVA15493,,Yes,,,,No,,wp2224
4099,frus1969-76ve09p1d45,1975STATE182532,history-lab.org/documents/frus1969-76ve09p1d45,history-lab.org/documents/1975STATE182532,,Yes,,,,No,,
4100,frus1977-80v20d120,1977STATE240076,history-lab.org/documents/frus1977-80v20d120,history-lab.org/documents/1977STATE240076,,Yes,,,,No,,
4101,frus1977-80v01d129,1979STATE258451,history-lab.org/documents/frus1977-80v01d129,history-lab.org/documents/1979STATE258451,,Yes,,,,No,,
4102,frus1977-80v20d55,1977BONN20064,history-lab.org/documents/frus1977-80v20d55,history-lab.org/documents/1977BONN20064,,Yes,,,,No,,
4103,frus1977-80v08d101,1977STATE213387,history-lab.org/documents/frus1977-80v08d101,history-lab.org/documents/1977STATE213387,,Yes,,,,No,,
4104,frus1977-80v08d279,1978CAIRO17988,history-lab.org/documents/frus1977-80v08d279,history-lab.org/documents/1978CAIRO17988,,Yes,,,,No,,
4105,frus1977-80v26d189,1978GENEVA04351,history-lab.org/documents/frus1977-80v26d189,history-lab.org/documents/1978GENEVA04351,,Yes,,,,No,,
4106,frus1977-80v16d165,1977STATE194966,history-lab.org/documents/frus1977-80v16d165,history-lab.org/documents/1977STATE194966,,Yes,,,,No,,
4107,frus1977-80v06d177,1979STATE047704,history-lab.org/documents/frus1977-80v06d177,history-lab.org/documents/1979STATE047704,,Yes,,,,No,,
4108,frus1977-80v08d206,1978STATE017555,history-lab.org/documents/frus1977-80v08d206,history-lab.org/documents/1978STATE017555,,Yes,,,,No,,
4109,frus1969-76ve09p1d123,1976TUNIS00747,history-lab.org/documents/frus1969-76ve09p1d123,history-lab.org/documents/1976TUNIS00747,,Yes,,,,No,,
4110,frus1977-80v08d277,1978JERUSA02049,history-lab.org/documents/frus1977-80v08d277,history-lab.org/documents/1978JERUSA02049,,Yes,,,,No,,
4111,frus1977-80v08d207,1978TELAV00953,history-lab.org/documents/frus1977-80v08d207,history-lab.org/documents/1978TELAV00953,,Yes,,,,No,,
4112,frus1977-80v29d203,1978STATE291606,history-lab.org/documents/frus1977-80v29d203,history-lab.org/documents/1978STATE291606,,Yes,,,,No,,
4113,frus1977-80v08d150,1977STATE277051,history-lab.org/documents/frus1977-80v08d150,history-lab.org/documents/1977STATE277051,,Yes,,,,No,,
4114,frus1977-80v08d275,1978AMMAN06186,history-lab.org/documents/frus1977-80v08d275,history-lab.org/documents/1978AMMAN06186,,Yes,,,,No,,
4115,frus1977-80v01d27,1977STATE049664,history-lab.org/documents/frus1977-80v01d27,history-lab.org/documents/1977STATE049664,,Yes,,,,No,,
4116,frus1969-76ve11p1d90,1975MEXICO11441,history-lab.org/documents/frus1969-76ve11p1d90,history-lab.org/documents/1975MEXICO11441,,Yes,,,,No,,
4117,frus1977-80v16d53,1977CAPET00650,history-lab.org/documents/frus1977-80v16d53,history-lab.org/documents/1977CAPET00650,,Yes,,,,No,,
4118,frus1969-76ve11p1d432,1973KINGST01757,history-lab.org/documents/frus1969-76ve11p1d432,history-lab.org/documents/1973KINGST01757,,Yes,,,,No,,
4119,frus1977-80v08d206,1978STATE019036,history-lab.org/documents/frus1977-80v08d206,history-lab.org/documents/1978STATE019036,,Yes,,,,No,,
4120,frus1977-80v08d206,1978STATE021047,history-lab.org/documents/frus1977-80v08d206,history-lab.org/documents/1978STATE021047,,Yes,,,,No,,
4121,frus1969-76ve15p2d186,1974STATE192675,history-lab.org/documents/frus1969-76ve15p2d186,history-lab.org/documents/1974STATE192675,,Yes,,,,No,,
4122,frus1969-76ve11p2d102,1974BRASIL04355,history-lab.org/documents/frus1969-76ve11p2d102,history-lab.org/documents/1974BRASIL04355,,Yes,,,,No,,
4123,frus1969-76ve11p2d76,1975LAPAZ08135,history-lab.org/documents/frus1969-76ve11p2d76,history-lab.org/documents/1975LAPAZ08135,,Yes,,,,No,,
4124,frus1969-76ve11p1d153,1973SANSA04627,history-lab.org/documents/frus1969-76ve11p1d153,history-lab.org/documents/1973SANSA04627,,Yes,,,,No,,
4125,frus1977-80v18d279,1979SANA01862,history-lab.org/documents/frus1977-80v18d279,history-lab.org/documents/1979SANA01862,,Yes,,,,No,,
4126,frus1977-80v08d206,1978STATE018376,history-lab.org/documents/frus1977-80v08d206,history-lab.org/documents/1978STATE018376,,Yes,,,,No,,
4127,frus1969-76ve14p2d188,1976GENEVA02926,history-lab.org/documents/frus1969-76ve14p2d188,history-lab.org/documents/1976GENEVA02926,,Yes,,,,No,,
4128,frus1977-80v08d75,1977SECTO08099,history-lab.org/documents/frus1977-80v08d75,history-lab.org/documents/1977SECTO08099,,Yes,,,,No,,
4129,frus1969-76ve11p1d366,1974GEORGE00667,history-lab.org/documents/frus1969-76ve11p1d366,history-lab.org/documents/1974GEORGE00667,,Yes,,,,No,,
4130,frus1977-80v13d276,1979AITTA03407,history-lab.org/documents/frus1977-80v13d276,history-lab.org/documents/1979AITTA03407,,Yes,,,,No,,
4131,frus1977-80v02d317,1978MOSCOW22011,history-lab.org/documents/frus1977-80v02d317,history-lab.org/documents/1978MOSCOW22011,,Yes,,,,No,,
4132,frus1977-80v18d133,1977STATE245535,history-lab.org/documents/frus1977-80v18d133,history-lab.org/documents/1977STATE245535,,Yes,,,,No,,
4133,frus1969-76ve15p2d272,1973BONN15456,history-lab.org/documents/frus1969-76ve15p2d272,history-lab.org/documents/1973BONN15456,,Yes,,,,No,,
4134,frus1977-80v20d272,1979BELGRA08210,history-lab.org/documents/frus1977-80v20d272,history-lab.org/documents/1979BELGRA08210,,Yes,,,,No,,
4135,frus1977-80v26d102,1979GENEVA14555,history-lab.org/documents/frus1977-80v26d102,history-lab.org/documents/1979GENEVA14555,,Yes,,,,No,,
4136,frus1969-76ve11p1d138,1976SANJO00100,history-lab.org/documents/frus1969-76ve11p1d138,history-lab.org/documents/1976SANJO00100,,Yes,,,,No,,
4137,frus1977-80v16d90,1978USUNN03040,history-lab.org/documents/frus1977-80v16d90,history-lab.org/documents/1978USUNN03040,,Yes,,,,No,,
4138,frus1977-80v01d16,1977STATE017336,history-lab.org/documents/frus1977-80v01d16,history-lab.org/documents/1977STATE017336,,Yes,,,,No,,
4139,frus1977-80v08d173,1977BEIRUT06237,history-lab.org/documents/frus1977-80v08d173,history-lab.org/documents/1977BEIRUT06237,,Yes,,,,No,,
4140,frus1977-80v16d234,1979STATE124702,history-lab.org/documents/frus1977-80v16d234,history-lab.org/documents/1979STATE124702,,Yes,,,,No,,
4141,frus1969-76ve11p1d331,1973SANTO04815,history-lab.org/documents/frus1969-76ve11p1d331,history-lab.org/documents/1973SANTO04815,,Yes,,,,No,,
4142,frus1977-80v16d173,1977STATE273314,history-lab.org/documents/frus1977-80v16d173,history-lab.org/documents/1977STATE273314,,Yes,,,,No,,
4143,frus1969-76ve11p1d348,1975SANTO01210,history-lab.org/documents/frus1969-76ve11p1d348,history-lab.org/documents/1975SANTO01210,,Yes,,,,No,,
4144,frus1977-80v26d284,1977STATE308915,history-lab.org/documents/frus1977-80v26d284,history-lab.org/documents/1977STATE308915,,Yes,,,,No,,
4145,frus1977-80v16d178,1977PRETOR06645,history-lab.org/documents/frus1977-80v16d178,history-lab.org/documents/1977PRETOR06645,,Yes,,,,No,,
4146,frus1977-80v26d359,1977STATE268200,history-lab.org/documents/frus1977-80v26d359,history-lab.org/documents/1977STATE268200,,Yes,,,,No,,
4147,frus1977-80v20d139,1977BUDAPE01303,history-lab.org/documents/frus1977-80v20d139,history-lab.org/documents/1977BUDAPE01303,,Yes,,,,No,,
4148,frus1969-76v37d228,1979STATE205196,history-lab.org/documents/frus1969-76v37d228,history-lab.org/documents/1979STATE205196,,Yes,,,,No,,
4149,frus1969-76ve11p2d345,1975STATE298008,history-lab.org/documents/frus1969-76ve11p2d345,history-lab.org/documents/1975STATE298008,,Yes,,,,No,,
4150,frus1977-80v16d205,1978SECTO04058,history-lab.org/documents/frus1977-80v16d205,history-lab.org/documents/1978SECTO04058,,Yes,,,,No,,
4151,frus1969-76ve11p2d275,1976BOGOTA02298,history-lab.org/documents/frus1969-76ve11p2d275,history-lab.org/documents/1976BOGOTA02298,,Yes,,,,No,,
4152,frus1969-76ve11p1d209,1975GUATEM05673,history-lab.org/documents/frus1969-76ve11p1d209,history-lab.org/documents/1975GUATEM05673,,Yes,,,,No,,
4153,frus1969-76ve11p2d300,1974STATE211664,history-lab.org/documents/frus1969-76ve11p2d300,history-lab.org/documents/1974STATE211664,,Yes,,,,No,,
4154,frus1969-76ve11p1d343,1974SANTO03802,history-lab.org/documents/frus1969-76ve11p1d343,history-lab.org/documents/1974SANTO03802,,Yes,,,,No,,
4155,frus1969-76ve09p1d50,1976STATE090244,history-lab.org/documents/frus1969-76ve09p1d50,history-lab.org/documents/1976STATE090244,,Yes,,,,No,,
4156,frus1969-76ve11p1d365,1973GEORGE01606,history-lab.org/documents/frus1969-76ve11p1d365,history-lab.org/documents/1973GEORGE01606,,Yes,,,,No,,
4157,frus1969-76ve11p1d267,1976MANAGU03900,history-lab.org/documents/frus1969-76ve11p1d267,history-lab.org/documents/1976MANAGU03900,,Yes,,,,No,,
4158,frus1977-80v16d124,1979CAPET00867,history-lab.org/documents/frus1977-80v16d124,history-lab.org/documents/1979CAPET00867,,Yes,,,,No,,
4159,frus1977-80v16d172,1977GABORO02752,history-lab.org/documents/frus1977-80v16d172,history-lab.org/documents/1977GABORO02752,,Yes,,,,No,,
4160,frus1969-76ve11p1d53,1973MEXICO03082,history-lab.org/documents/frus1969-76ve11p1d53,history-lab.org/documents/1973MEXICO03082,,Yes,,,,No,,
4161,frus1977-80v20d159,1977BUDAPE04285,history-lab.org/documents/frus1977-80v20d159,history-lab.org/documents/1977BUDAPE04285,,Yes,,,,No,,
4162,frus1977-80v16d135,1977STATE025292,history-lab.org/documents/frus1977-80v16d135,history-lab.org/documents/1977STATE025292,,Yes,,,,No,,
4163,frus1977-80v26d359,1977STATE268074,history-lab.org/documents/frus1977-80v26d359,history-lab.org/documents/1977STATE268074,,Yes,,,,No,,
4164,frus1977-80v26d305,1979STATE012960,history-lab.org/documents/frus1977-80v26d305,history-lab.org/documents/1979STATE012960,,Yes,,,,No,,
4165,frus1969-76ve11p1d258,1976MANAGU00316,history-lab.org/documents/frus1969-76ve11p1d258,history-lab.org/documents/1976MANAGU00316,,Yes,,,,No,,
4166,frus1969-76ve11p1d358,1976SANTO05441,history-lab.org/documents/frus1969-76ve11p1d358,history-lab.org/documents/1976SANTO05441,,Yes,,,,No,,
4167,frus1969-76ve11p2d310,1975LIMA06062,history-lab.org/documents/frus1969-76ve11p2d310,history-lab.org/documents/1975LIMA06062,,Yes,,,,No,,
4168,frus1977-80v26d430,1978STATE026891,history-lab.org/documents/frus1977-80v26d430,history-lab.org/documents/1978STATE026891,,Yes,,,,No,,
4169,frus1969-76ve11p1d374,1975GEORGE00806,history-lab.org/documents/frus1969-76ve11p1d374,history-lab.org/documents/1975GEORGE00806,,Yes,,,,No,,
4170,frus1977-80v08d156,1977STATE281239,history-lab.org/documents/frus1977-80v08d156,history-lab.org/documents/1977STATE281239,,Yes,,,,No,,
4171,frus1969-76ve11p1d412,1975PORTA02605,history-lab.org/documents/frus1969-76ve11p1d412,history-lab.org/documents/1975PORTA02605,,Yes,,,,No,,
4172,frus1977-80v06d244,1979STATE331710,history-lab.org/documents/frus1977-80v06d244,history-lab.org/documents/1979STATE331710,,Yes,,,,No,,
4173,frus1969-76ve11p1d94,1976MEXICO05574,history-lab.org/documents/frus1969-76ve11p1d94,history-lab.org/documents/1976MEXICO05574,,Yes,,,,No,,
4174,frus1977-80v08d196,1978SECTO01019,history-lab.org/documents/frus1977-80v08d196,history-lab.org/documents/1978SECTO01019,,Yes,,,,No,,
4175,frus1969-76ve11p1d352,1975SANTO03451,history-lab.org/documents/frus1969-76ve11p1d352,history-lab.org/documents/1975SANTO03451,,Yes,,,,No,,
4176,frus1969-76ve11p1d256,1975MANAGU03595,history-lab.org/documents/frus1969-76ve11p1d256,history-lab.org/documents/1975MANAGU03595,,Yes,,,,No,,
4177,frus1977-80v16d49,1977CAPET00521,history-lab.org/documents/frus1977-80v16d49,history-lab.org/documents/1977CAPET00521,,Yes,,,,No,,
4178,frus1977-80v16d191,1978STATE049706,history-lab.org/documents/frus1977-80v16d191,history-lab.org/documents/1978STATE049706,,Yes,,,,No,,
4179,frus1969-76ve11p2d273,1976STATE040131,history-lab.org/documents/frus1969-76ve11p2d273,history-lab.org/documents/1976STATE040131,,Yes,,,,No,,
4180,frus1977-80v20d249,1978BELGRA01570,history-lab.org/documents/frus1977-80v20d249,history-lab.org/documents/1978BELGRA01570,,Yes,,,,No,,
4181,frus1969-76ve11p1d238,1973MANAGU01648,history-lab.org/documents/frus1969-76ve11p1d238,history-lab.org/documents/1973MANAGU01648,,Yes,,,,No,,
4182,frus1969-76ve14p2d134,1975BONN05604,history-lab.org/documents/frus1969-76ve14p2d134,history-lab.org/documents/1975BONN05604,,Yes,,,,No,,
4183,frus1977-80v06d4,1977STATE026781,history-lab.org/documents/frus1977-80v06d4,history-lab.org/documents/1977STATE026781,,Yes,,,,No,,
4184,frus1969-76ve11p1d198,1975USUNN03587,history-lab.org/documents/frus1969-76ve11p1d198,history-lab.org/documents/1975USUNN03587,,Yes,,,,No,,
4185,frus1969-76ve11p2d166,1974STATE099532,history-lab.org/documents/frus1969-76ve11p2d166,history-lab.org/documents/1974STATE099532,,Yes,,,,No,,
4186,frus1977-80v21d35,1977STATE060063,history-lab.org/documents/frus1977-80v21d35,history-lab.org/documents/1977STATE060063,,Yes,,,,No,,
4187,frus1969-76ve09p1d77,1976STATE031049,history-lab.org/documents/frus1969-76ve09p1d77,history-lab.org/documents/1976STATE031049,,Yes,,,,No,,
4188,frus1969-76ve11p1d133,1975SANJO02226,history-lab.org/documents/frus1969-76ve11p1d133,history-lab.org/documents/1975SANJO02226,,Yes,,,,No,,
4189,frus1977-80v06d244,1979KABUL08592,history-lab.org/documents/frus1977-80v06d244,history-lab.org/documents/1979KABUL08592,,Yes,,,,No,,
4190,frus1969-76ve14p2d131,1975STATE069772,history-lab.org/documents/frus1969-76ve14p2d131,history-lab.org/documents/1975STATE069772,,Yes,,,,No,,
4191,frus1977-80v21d47,1978STATE053254,history-lab.org/documents/frus1977-80v21d47,history-lab.org/documents/1978STATE053254,,Yes,,,,No,,
4192,frus1969-76ve11p2d130,1976BRASIL01718,history-lab.org/documents/frus1969-76ve11p2d130,history-lab.org/documents/1976BRASIL01718,,Yes,,,,No,,
4193,frus1977-80v02d8,1977STATE024394,history-lab.org/documents/frus1977-80v02d8,history-lab.org/documents/1977STATE024394,,Yes,,,,No,,
4194,frus1977-80v06d238,1979STATE321017,history-lab.org/documents/frus1977-80v06d238,history-lab.org/documents/1979STATE321017,,Yes,,,,No,,
4195,frus1969-76ve11p1d456,1975BRIDGE02135,history-lab.org/documents/frus1969-76ve11p1d456,history-lab.org/documents/1975BRIDGE02135,,Yes,,,,No,,
4196,frus1977-80v26d341,1977STATE102157,history-lab.org/documents/frus1977-80v26d341,history-lab.org/documents/1977STATE102157,,Yes,,,,No,,
4197,frus1969-76ve11p1d121,1974SANJO01313,history-lab.org/documents/frus1969-76ve11p1d121,history-lab.org/documents/1974SANJO01313,,Yes,,,,No,,
4198,frus1969-76ve09p1d104,1975STATE259602,history-lab.org/documents/frus1969-76ve09p1d104,history-lab.org/documents/1975STATE259602,,Yes,,,,No,,
4199,frus1969-76v38p1d77,1976STATE101350,history-lab.org/documents/frus1969-76v38p1d77,history-lab.org/documents/1976STATE101350,,Yes,,,,No,,
4200,frus1977-80v06d171,1979STATE038921,history-lab.org/documents/frus1977-80v06d171,history-lab.org/documents/1979STATE038921,,Yes,,,,No,,
4201,frus1969-76ve11p1d29,1975STATE030391,history-lab.org/documents/frus1969-76ve11p1d29,history-lab.org/documents/1975STATE030391,,Yes,,,,No,,
4202,frus1977-80v16d47,1977CAPET00275,history-lab.org/documents/frus1977-80v16d47,history-lab.org/documents/1977CAPET00275,,Yes,,,,No,,
4203,frus1969-76ve11p1d376,1975STATE260083,history-lab.org/documents/frus1969-76ve11p1d376,history-lab.org/documents/1975STATE260083,,Yes,,,,No,,
4204,frus1969-76ve11p1d187,1974GUATEM03829,history-lab.org/documents/frus1969-76ve11p1d187,history-lab.org/documents/1974GUATEM03829,,Yes,,,,No,,
